id,condition_expl,time,issue_name,female,age10y,educ2,party,interest_politics2,interest_voted_2020_2,interest_news2,R_two,R_all,extr,underst,issue_num,time_post
23,1,pre,cap,a.Male,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
23,1,pre,health,a.Male,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,0,5,1,FALSE
23,1,pre,nuc,a.Male,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
23,1,pre,ss,a.Male,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
23,1,pre,tax,a.Male,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,0,5,2,FALSE
23,1,pre,teach,a.Male,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,4,2,FALSE
24,1,post,cap,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,6,1,TRUE
24,1,post,tax,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,2,TRUE
24,1,pre,cap,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
24,1,pre,health,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,7,1,FALSE
24,1,pre,nuc,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,6,1,FALSE
24,1,pre,ss,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,0,6,2,FALSE
24,1,pre,tax,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,7,2,FALSE
24,1,pre,teach,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,5,2,FALSE
25,0,post,health,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,3,6,1,TRUE
25,0,post,ss,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,3,7,2,TRUE
25,0,pre,cap,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,3,7,1,FALSE
25,0,pre,health,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,3,7,1,FALSE
25,0,pre,nuc,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,3,7,1,FALSE
25,0,pre,ss,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,3,7,2,FALSE
25,0,pre,tax,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,2,7,2,FALSE
25,0,pre,teach,b.Female,3.5,a.High school or less,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,FALSE,0,2,7,2,FALSE
26,1,post,cap,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,5,1,TRUE
26,1,post,tax,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,2,TRUE
26,1,pre,cap,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,4,1,FALSE
26,1,pre,health,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,3,1,FALSE
26,1,pre,nuc,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,3,1,FALSE
26,1,pre,ss,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,3,2,FALSE
26,1,pre,tax,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,3,2,FALSE
26,1,pre,teach,a.Male,3.4,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,2,2,FALSE
27,0,post,nuc,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,2,7,1,TRUE
27,0,post,teach,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,2,6,2,TRUE
27,0,pre,cap,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,2,6,1,FALSE
27,0,pre,health,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,3,5,1,FALSE
27,0,pre,nuc,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,2,7,1,FALSE
27,0,pre,ss,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,3,6,2,FALSE
27,0,pre,tax,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,2,6,2,FALSE
27,0,pre,teach,a.Male,3.6,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,FALSE,0,1,7,2,FALSE
28,0,post,nuc,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,1,TRUE
28,0,post,teach,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
28,0,pre,cap,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
28,0,pre,health,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
28,0,pre,nuc,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
28,0,pre,ss,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,7,2,FALSE
28,0,pre,tax,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
28,0,pre,teach,a.Male,3.2,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
29,0,post,cap,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,2,2,1,TRUE
29,0,post,tax,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,3,3,2,TRUE
29,0,pre,cap,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,1,1,1,FALSE
29,0,pre,health,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,3,4,1,FALSE
29,0,pre,nuc,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,3,2,1,FALSE
29,0,pre,ss,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,3,2,2,FALSE
29,0,pre,tax,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,3,2,2,FALSE
29,0,pre,teach,a.Male,3.7,a.High school or less,a.Democrat,0.455581879731722,b.No or don't remember,-2.49811652931264,TRUE,1,1,1,2,FALSE
30,1,post,cap,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,1,4,1,TRUE
30,1,post,tax,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,1,4,2,TRUE
30,1,pre,cap,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,2,1,1,FALSE
30,1,pre,health,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,3,4,1,FALSE
30,1,pre,nuc,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,0,5,1,FALSE
30,1,pre,ss,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,2,2,2,FALSE
30,1,pre,tax,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,1,3,2,FALSE
30,1,pre,teach,b.Female,4.5,a.High school or less,b.Republican,-1.67330540873427,b.No or don't remember,-0.706067369117059,FALSE,0,1,6,2,FALSE
31,0,post,health,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,1,TRUE
31,0,post,ss,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
31,0,pre,cap,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
31,0,pre,health,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
31,0,pre,nuc,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,4,1,FALSE
31,0,pre,ss,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
31,0,pre,tax,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
31,0,pre,teach,b.Female,2.6,c.Master's or doctoral degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
32,0,post,cap,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,5,1,TRUE
32,0,post,tax,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,5,2,TRUE
32,0,pre,cap,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,3,3,1,FALSE
32,0,pre,health,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
32,0,pre,nuc,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
32,0,pre,ss,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,6,2,FALSE
32,0,pre,tax,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,4,2,FALSE
32,0,pre,teach,a.Male,3.3,c.Master's or doctoral degree,b.Republican,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
33,0,post,nuc,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,1,TRUE
33,0,post,teach,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,2,TRUE
33,0,pre,cap,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,1,FALSE
33,0,pre,health,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,4,1,FALSE
33,0,pre,nuc,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,3,1,FALSE
33,0,pre,ss,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,2,FALSE
33,0,pre,tax,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,4,2,FALSE
33,0,pre,teach,a.Male,3.6,a.High school or less,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,6,2,FALSE
34,1,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,1,TRUE
34,1,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,2,TRUE
34,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,7,1,FALSE
34,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,7,1,FALSE
34,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
34,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,2,FALSE
34,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,6,2,FALSE
34,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
35,0,post,cap,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,2,5,1,TRUE
35,0,post,tax,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,2,5,2,TRUE
35,0,pre,cap,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,1,5,1,FALSE
35,0,pre,health,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,1,4,1,FALSE
35,0,pre,nuc,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,1,6,1,FALSE
35,0,pre,ss,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,2,4,2,FALSE
35,0,pre,tax,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,0,5,2,FALSE
35,0,pre,teach,a.Male,3.3,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,1.08598179107852,TRUE,0,2,5,2,FALSE
36,0,post,cap,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,7,1,TRUE
36,0,post,tax,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,2,TRUE
36,0,pre,cap,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,1,FALSE
36,0,pre,health,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,1,FALSE
36,0,pre,nuc,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,7,1,FALSE
36,0,pre,ss,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,2,FALSE
36,0,pre,tax,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,7,2,FALSE
36,0,pre,teach,b.Female,3.2,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,7,2,FALSE
37,0,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,3,6,1,TRUE
37,0,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,7,2,TRUE
37,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,2,1,FALSE
37,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,0,5,1,FALSE
37,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,1,4,1,FALSE
37,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,3,6,2,FALSE
37,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,0,7,2,FALSE
37,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,-1.67330540873427,a.Yes,-0.706067369117059,TRUE,0,2,5,2,FALSE
38,1,post,health,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,2,7,1,TRUE
38,1,post,ss,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,2,7,2,TRUE
38,1,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,2,5,1,FALSE
38,1,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,3,6,1,FALSE
38,1,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,2,6,1,FALSE
38,1,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,2,6,2,FALSE
38,1,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,1,7,2,FALSE
38,1,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,-1.67330540873427,a.Yes,1.08598179107852,TRUE,0,3,6,2,FALSE
39,0,post,health,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,TRUE
39,0,post,ss,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,7,2,TRUE
39,0,pre,cap,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,7,1,FALSE
39,0,pre,health,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
39,0,pre,nuc,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
39,0,pre,ss,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
39,0,pre,tax,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,6,2,FALSE
39,0,pre,teach,a.Male,3.4,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,2,FALSE
40,1,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,5,1,TRUE
40,1,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,5,2,TRUE
40,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,1,FALSE
40,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,4,1,FALSE
40,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,5,1,FALSE
40,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,5,2,FALSE
40,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,2,FALSE
40,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,4,2,FALSE
41,0,post,nuc,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,1,TRUE
41,0,post,teach,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,7,2,TRUE
41,0,pre,cap,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,7,1,FALSE
41,0,pre,health,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
41,0,pre,nuc,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
41,0,pre,ss,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
41,0,pre,tax,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
41,0,pre,teach,b.Female,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
42,1,post,nuc,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,2,6,1,TRUE
42,1,post,teach,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,2,6,2,TRUE
42,1,pre,cap,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,1,2,1,FALSE
42,1,pre,health,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,2,2,1,FALSE
42,1,pre,nuc,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,1,3,1,FALSE
42,1,pre,ss,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,2,3,2,FALSE
42,1,pre,tax,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,2,2,2,FALSE
42,1,pre,teach,a.Male,3,c.Bachelor's degree,c.Independent,0.455581879731722,a.Yes,-2.49811652931264,FALSE,0,3,3,2,FALSE
43,1,post,cap,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,2,7,1,TRUE
43,1,post,tax,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,2,7,2,TRUE
43,1,pre,cap,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,3,6,1,FALSE
43,1,pre,health,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,3,6,1,FALSE
43,1,pre,nuc,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,3,6,1,FALSE
43,1,pre,ss,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,3,6,2,FALSE
43,1,pre,tax,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,2,6,2,FALSE
43,1,pre,teach,a.Male,3.7,c.Bachelor's degree,c.Independent,0.455581879731722,b.No or don't remember,-2.49811652931264,FALSE,0,3,6,2,FALSE
44,0,post,health,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,7,1,TRUE
44,0,post,ss,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,7,2,TRUE
44,0,pre,cap,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,1,FALSE
44,0,pre,health,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
44,0,pre,nuc,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
44,0,pre,ss,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,4,2,FALSE
44,0,pre,tax,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,2,FALSE
44,0,pre,teach,a.Male,2.9,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,2,FALSE
45,0,post,nuc,b.Female,2.7,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,5,1,TRUE
45,0,post,teach,b.Female,2.7,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,2,TRUE
45,0,pre,cap,b.Female,2.7,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
45,0,pre,health,b.Female,2.7,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,4,1,FALSE
45,0,pre,nuc,b.Female,2.7,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
45,0,pre,ss,b.Female,2.7,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,4,2,FALSE
